"Time","Particulas_PM25"
2022-11-16 12:52:26,17 μg/m³
2022-11-16 12:57:26,12 μg/m³
2022-11-16 13:02:26,8 μg/m³
2022-11-16 13:07:26,10 μg/m³
2022-11-16 13:12:26,11 μg/m³
2022-11-16 13:17:27,18 μg/m³
2022-11-16 13:22:27,16 μg/m³
2022-11-16 13:27:27,19 μg/m³
2022-11-16 13:32:27,18 μg/m³
2022-11-16 13:37:28,16 μg/m³
2022-11-16 13:42:28,13 μg/m³
2022-11-16 13:47:28,12 μg/m³
2022-11-16 13:52:28,12 μg/m³
2022-11-16 13:57:28,13 μg/m³
2022-11-16 14:02:28,13 μg/m³
2022-11-16 14:07:28,14 μg/m³
2022-11-16 14:12:29,14 μg/m³
2022-11-16 14:17:29,13 μg/m³
2022-11-16 14:22:29,13 μg/m³
2022-11-16 14:27:29,11 μg/m³
2022-11-16 14:32:29,11 μg/m³
2022-11-16 14:37:30,12 μg/m³
2022-11-16 14:42:30,13 μg/m³
2022-11-16 14:47:30,12 μg/m³
2022-11-16 14:52:30,12 μg/m³
2022-11-16 14:57:30,13 μg/m³
2022-11-16 15:02:30,13 μg/m³
2022-11-16 15:07:31,14 μg/m³
2022-11-16 15:12:31,14 μg/m³
2022-11-16 15:17:31,14 μg/m³
2022-11-16 15:22:31,13 μg/m³
2022-11-16 15:27:31,13 μg/m³
2022-11-16 15:32:31,13 μg/m³
2022-11-16 15:37:32,13 μg/m³
2022-11-16 15:42:32,18 μg/m³
2022-11-16 15:47:32,17 μg/m³
2022-11-16 15:52:32,16 μg/m³
2022-11-16 15:57:32,15 μg/m³
2022-11-16 16:02:23,10 μg/m³
2022-11-16 16:07:24,10 μg/m³
2022-11-16 16:12:24,10 μg/m³
2022-11-16 16:17:24,10 μg/m³
2022-11-16 16:22:24,13 μg/m³
2022-11-16 16:27:24,10 μg/m³
2022-11-16 16:32:24,9 μg/m³
2022-11-16 16:37:25,9 μg/m³
2022-11-16 16:42:25,9 μg/m³
2022-11-16 16:47:25,10 μg/m³
2022-11-16 16:52:25,9 μg/m³
2022-11-16 16:57:25,7 μg/m³
2022-11-16 17:02:25,7 μg/m³
2022-11-16 17:07:26,7 μg/m³
2022-11-16 17:12:26,7 μg/m³
2022-11-16 17:17:26,8 μg/m³
2022-11-16 17:22:26,8 μg/m³
2022-11-16 17:27:26,8 μg/m³
2022-11-16 17:32:26,7 μg/m³
2022-11-16 17:37:27,7 μg/m³
2022-11-16 17:42:27,7 μg/m³
2022-11-16 17:47:27,7 μg/m³
2022-11-16 17:52:27,7 μg/m³
2022-11-16 17:57:27,8 μg/m³
2022-11-16 18:02:24,8 μg/m³
2022-11-16 18:07:24,8 μg/m³
2022-11-16 18:12:24,8 μg/m³
2022-11-16 18:17:24,7 μg/m³
2022-11-16 18:22:24,7 μg/m³
2022-11-16 18:27:25,8 μg/m³
2022-11-16 18:32:25,8 μg/m³
2022-11-16 18:37:25,9 μg/m³
2022-11-16 18:42:25,9 μg/m³
2022-11-16 18:47:25,8 μg/m³
2022-11-16 18:52:25,7 μg/m³
2022-11-16 18:57:26,8 μg/m³
2022-11-16 19:02:26,8 μg/m³
2022-11-16 19:07:26,8 μg/m³
2022-11-16 19:12:26,8 μg/m³
2022-11-16 19:17:26,8 μg/m³
2022-11-16 19:22:26,9 μg/m³
2022-11-16 19:27:27,10 μg/m³
2022-11-16 19:32:27,10 μg/m³
2022-11-16 19:37:27,11 μg/m³
2022-11-16 19:42:27,10 μg/m³
2022-11-16 19:47:27,13 μg/m³
2022-11-16 19:52:28,13 μg/m³
2022-11-16 19:57:28,11 μg/m³
2022-11-16 20:02:23,11 μg/m³
2022-11-16 20:07:23,11 μg/m³
2022-11-16 20:12:24,10 μg/m³
2022-11-16 20:17:24,12 μg/m³
2022-11-16 20:22:24,11 μg/m³
2022-11-16 20:27:24,13 μg/m³
2022-11-16 20:32:24,12 μg/m³
2022-11-16 20:37:24,12 μg/m³
2022-11-16 20:42:25,12 μg/m³
2022-11-16 20:47:25,12 μg/m³
2022-11-16 20:52:25,9 μg/m³
2022-11-16 20:57:25,9 μg/m³
2022-11-16 21:02:25,8 μg/m³
2022-11-16 21:07:26,6 μg/m³
2022-11-16 21:12:26,7 μg/m³
2022-11-16 21:17:26,7 μg/m³
2022-11-16 21:22:26,6 μg/m³
2022-11-16 21:27:27,6 μg/m³
2022-11-16 21:32:27,6 μg/m³
2022-11-16 21:37:27,5 μg/m³
2022-11-16 21:42:27,5 μg/m³
2022-11-16 21:47:27,5 μg/m³
2022-11-16 21:52:28,5 μg/m³
2022-11-16 21:57:28,4 μg/m³
2022-11-16 22:02:28,5 μg/m³
2022-11-16 22:07:28,4 μg/m³
2022-11-16 22:12:28,4 μg/m³
2022-11-16 22:17:29,4 μg/m³
2022-11-16 22:22:29,4 μg/m³
2022-11-16 22:27:29,3 μg/m³
2022-11-16 22:32:29,4 μg/m³
2022-11-16 22:37:29,5 μg/m³
2022-11-16 22:42:30,4 μg/m³
2022-11-16 22:47:30,4 μg/m³
2022-11-16 22:52:30,4 μg/m³
2022-11-16 22:57:30,5 μg/m³
2022-11-16 23:02:30,5 μg/m³
2022-11-16 23:07:30,5 μg/m³
2022-11-16 23:12:31,5 μg/m³
2022-11-16 23:17:31,3 μg/m³
2022-11-16 23:22:31,4 μg/m³
2022-11-16 23:27:31,4 μg/m³
2022-11-16 23:32:31,6 μg/m³
2022-11-16 23:37:32,6 μg/m³
2022-11-16 23:42:32,4 μg/m³
2022-11-16 23:47:32,4 μg/m³
2022-11-16 23:52:32,6 μg/m³
2022-11-16 23:57:32,6 μg/m³
2022-11-17 00:02:23,6 μg/m³
2022-11-17 00:07:23,7 μg/m³
2022-11-17 00:12:23,6 μg/m³
2022-11-17 00:17:23,6 μg/m³
2022-11-17 00:22:24,6 μg/m³
2022-11-17 00:27:24,5 μg/m³
2022-11-17 00:32:24,5 μg/m³
2022-11-17 00:37:24,6 μg/m³
2022-11-17 00:42:24,8 μg/m³
2022-11-17 00:47:24,9 μg/m³
2022-11-17 00:52:25,8 μg/m³
2022-11-17 00:57:25,9 μg/m³
2022-11-17 01:02:25,8 μg/m³
2022-11-17 01:07:25,9 μg/m³
2022-11-17 01:12:25,8 μg/m³
2022-11-17 01:17:25,8 μg/m³
2022-11-17 01:22:25,11 μg/m³
2022-11-17 01:27:26,6 μg/m³
2022-11-17 01:32:26,6 μg/m³
2022-11-17 01:37:26,8 μg/m³
2022-11-17 01:42:26,8 μg/m³
2022-11-17 01:47:26,8 μg/m³
2022-11-17 01:52:26,8 μg/m³
2022-11-17 01:57:27,7 μg/m³
2022-11-17 02:02:27,7 μg/m³
2022-11-17 02:07:27,7 μg/m³
2022-11-17 02:12:27,7 μg/m³
2022-11-17 02:17:27,6 μg/m³
2022-11-17 02:22:27,6 μg/m³
2022-11-17 02:27:28,6 μg/m³
2022-11-17 02:32:28,5 μg/m³
2022-11-17 02:37:28,6 μg/m³
2022-11-17 02:42:28,6 μg/m³
2022-11-17 02:47:28,5 μg/m³
2022-11-17 02:52:29,6 μg/m³
2022-11-17 02:57:29,7 μg/m³
2022-11-17 03:02:29,7 μg/m³
2022-11-17 03:07:29,5 μg/m³
2022-11-17 03:12:29,5 μg/m³
2022-11-17 03:17:29,6 μg/m³
2022-11-17 03:22:30,6 μg/m³
2022-11-17 03:27:30,5 μg/m³
2022-11-17 03:32:30,7 μg/m³
2022-11-17 03:37:30,6 μg/m³
2022-11-17 03:42:30,4 μg/m³
2022-11-17 03:47:31,4 μg/m³
2022-11-17 03:52:31,5 μg/m³
2022-11-17 03:57:31,5 μg/m³
2022-11-17 04:02:23,5 μg/m³
2022-11-17 04:07:23,5 μg/m³
2022-11-17 04:12:23,3 μg/m³
2022-11-17 04:17:23,3 μg/m³
2022-11-17 04:22:23,4 μg/m³
2022-11-17 04:27:24,4 μg/m³
2022-11-17 04:32:24,5 μg/m³
2022-11-17 04:37:24,5 μg/m³
2022-11-17 04:42:24,5 μg/m³
2022-11-17 04:47:24,4 μg/m³
2022-11-17 04:52:24,3 μg/m³
2022-11-17 04:57:25,3 μg/m³
2022-11-17 05:02:25,2 μg/m³
2022-11-17 05:07:25,3 μg/m³
2022-11-17 05:12:25,3 μg/m³
2022-11-17 05:17:25,4 μg/m³
2022-11-17 05:22:26,4 μg/m³
2022-11-17 05:27:26,3 μg/m³
2022-11-17 05:32:26,3 μg/m³
2022-11-17 05:37:26,3 μg/m³
2022-11-17 05:42:26,4 μg/m³
2022-11-17 05:47:27,3 μg/m³
2022-11-17 05:52:27,2 μg/m³
2022-11-17 05:57:27,3 μg/m³
2022-11-17 06:02:27,3 μg/m³
2022-11-17 06:07:27,3 μg/m³
2022-11-17 06:12:27,3 μg/m³
2022-11-17 06:17:27,4 μg/m³
2022-11-17 06:22:28,2 μg/m³
2022-11-17 06:27:28,2 μg/m³
2022-11-17 06:32:28,2 μg/m³
2022-11-17 06:37:28,3 μg/m³
2022-11-17 06:42:28,3 μg/m³
2022-11-17 06:47:29,4 μg/m³
2022-11-17 06:52:29,4 μg/m³
2022-11-17 06:57:29,3 μg/m³
2022-11-17 07:02:29,3 μg/m³
2022-11-17 07:07:29,4 μg/m³
2022-11-17 07:12:30,3 μg/m³
2022-11-17 07:17:30,2 μg/m³
2022-11-17 07:22:30,3 μg/m³
2022-11-17 07:27:30,6 μg/m³
2022-11-17 07:32:30,3 μg/m³
2022-11-17 07:37:30,3 μg/m³
2022-11-17 07:42:31,3 μg/m³
2022-11-17 07:47:31,4 μg/m³
2022-11-17 07:52:31,3 μg/m³
2022-11-17 07:57:31,5 μg/m³
2022-11-17 08:02:39,4 μg/m³
2022-11-17 08:07:39,4 μg/m³
2022-11-17 08:12:40,3 μg/m³
2022-11-17 08:17:40,5 μg/m³
2022-11-17 08:22:40,6 μg/m³
2022-11-17 08:27:40,5 μg/m³
2022-11-17 08:32:40,3 μg/m³
2022-11-17 08:37:41,3 μg/m³
2022-11-17 08:42:41,4 μg/m³
2022-11-17 08:47:41,3 μg/m³
2022-11-17 08:52:41,5 μg/m³
2022-11-17 08:57:41,4 μg/m³
2022-11-17 09:02:41,4 μg/m³
2022-11-17 09:07:42,4 μg/m³
2022-11-17 09:12:42,4 μg/m³
2022-11-17 09:17:42,4 μg/m³
2022-11-17 09:22:42,4 μg/m³
2022-11-17 09:27:42,5 μg/m³
2022-11-17 09:32:43,3 μg/m³
2022-11-17 09:37:43,4 μg/m³
2022-11-17 09:42:43,4 μg/m³
2022-11-17 09:47:43,3 μg/m³
2022-11-17 09:52:43,4 μg/m³
2022-11-17 09:57:44,3 μg/m³
2022-11-17 10:02:44,3 μg/m³
2022-11-17 10:07:44,3 μg/m³
2022-11-17 10:12:44,4 μg/m³
2022-11-17 10:17:44,3 μg/m³
2022-11-17 10:22:44,4 μg/m³
2022-11-17 10:27:45,4 μg/m³
2022-11-18 02:30:45,10 μg/m³
2022-11-18 02:35:46,12 μg/m³
2022-11-18 02:40:46,11 μg/m³
2022-11-18 02:45:46,11 μg/m³
2022-11-18 02:50:46,10 μg/m³
2022-11-18 02:55:46,8 μg/m³
2022-11-18 03:00:46,7 μg/m³
2022-11-18 03:05:47,7 μg/m³
2022-11-18 03:10:47,7 μg/m³
2022-11-18 03:15:47,8 μg/m³
2022-11-18 03:20:47,8 μg/m³
2022-11-18 03:25:47,5 μg/m³
2022-11-18 03:30:47,6 μg/m³
2022-11-18 03:35:47,6 μg/m³
2022-11-18 03:40:48,5 μg/m³
2022-11-18 03:45:48,4 μg/m³
2022-11-18 03:50:48,4 μg/m³
2022-11-18 03:55:48,3 μg/m³
2022-11-18 04:02:24,4 μg/m³
2022-11-18 04:07:24,4 μg/m³
2022-11-18 04:12:24,3 μg/m³
2022-11-18 04:17:24,2 μg/m³
2022-11-18 04:22:24,4 μg/m³
2022-11-18 04:27:25,3 μg/m³
2022-11-18 04:32:25,3 μg/m³
2022-11-18 04:37:25,4 μg/m³
2022-11-18 04:42:25,4 μg/m³
2022-11-18 04:47:25,3 μg/m³
2022-11-18 04:52:26,4 μg/m³
2022-11-18 04:57:26,4 μg/m³
2022-11-18 05:02:26,6 μg/m³
2022-11-18 05:07:26,5 μg/m³
2022-11-18 05:12:26,3 μg/m³
2022-11-18 05:17:27,4 μg/m³
2022-11-18 05:22:27,2 μg/m³
2022-11-18 05:27:27,3 μg/m³
2022-11-18 05:32:27,3 μg/m³
2022-11-18 05:37:27,3 μg/m³
2022-11-18 05:42:27,3 μg/m³
2022-11-18 05:47:28,5 μg/m³
2022-11-18 05:52:28,4 μg/m³
2022-11-18 05:57:28,3 μg/m³
2022-11-18 06:02:28,3 μg/m³
2022-11-18 06:07:28,3 μg/m³
2022-11-18 06:12:28,3 μg/m³
2022-11-18 06:17:29,3 μg/m³
2022-11-18 06:22:29,6 μg/m³
2022-11-18 06:27:29,3 μg/m³
2022-11-18 06:32:29,4 μg/m³
2022-11-18 06:37:29,5 μg/m³
2022-11-18 06:42:29,4 μg/m³
2022-11-18 06:47:30,8 μg/m³
2022-11-18 06:52:30,6 μg/m³
2022-11-18 06:57:30,6 μg/m³
2022-11-18 07:02:30,5 μg/m³
2022-11-18 07:07:30,6 μg/m³
2022-11-18 07:12:30,4 μg/m³
2022-11-18 07:17:30,4 μg/m³
2022-11-18 07:22:31,5 μg/m³
2022-11-18 07:27:31,5 μg/m³
2022-11-18 07:32:31,3 μg/m³
2022-11-18 07:37:31,4 μg/m³
2022-11-18 07:42:31,5 μg/m³
2022-11-18 07:47:32,4 μg/m³
2022-11-18 07:52:32,5 μg/m³
2022-11-18 07:57:32,5 μg/m³
2022-11-18 08:02:23,4 μg/m³
2022-11-18 08:07:24,4 μg/m³
2022-11-18 08:12:24,4 μg/m³
2022-11-18 08:17:24,5 μg/m³
2022-11-18 08:22:24,4 μg/m³
2022-11-18 08:27:24,4 μg/m³
2022-11-18 08:32:24,5 μg/m³
2022-11-18 08:37:25,4 μg/m³
2022-11-18 08:42:25,3 μg/m³
2022-11-18 08:47:25,3 μg/m³
2022-11-18 08:52:25,4 μg/m³
2022-11-18 08:57:25,3 μg/m³
2022-11-18 09:02:25,3 μg/m³
2022-11-18 09:07:26,3 μg/m³
2022-11-18 09:12:26,4 μg/m³
2022-11-18 09:17:26,5 μg/m³
2022-11-18 09:22:26,4 μg/m³
2022-11-18 09:27:26,5 μg/m³
2022-11-18 09:32:27,4 μg/m³
2022-11-18 09:37:27,3 μg/m³
2022-11-18 09:42:27,5 μg/m³
2022-11-18 09:47:27,4 μg/m³
2022-11-18 09:52:27,3 μg/m³
2022-11-18 09:57:27,3 μg/m³
2022-11-18 10:02:27,4 μg/m³
2022-11-18 10:07:28,3 μg/m³
2022-11-18 10:12:28,3 μg/m³
2022-11-18 10:17:28,5 μg/m³
2022-11-18 10:22:28,5 μg/m³
2022-11-18 10:27:28,5 μg/m³
2022-11-18 10:32:28,5 μg/m³
2022-11-18 10:37:29,18 μg/m³
2022-11-18 10:42:29,6 μg/m³
2022-11-18 10:47:29,5 μg/m³
2022-11-18 10:52:29,5 μg/m³
2022-11-18 10:57:29,6 μg/m³
2022-11-18 11:02:29,5 μg/m³
2022-11-18 11:07:30,5 μg/m³
2022-11-18 11:12:30,5 μg/m³
2022-11-18 11:17:30,5 μg/m³
2022-11-18 11:22:30,4 μg/m³
2022-11-18 11:27:30,4 μg/m³
2022-11-18 11:32:30,6 μg/m³
2022-11-18 11:37:31,6 μg/m³
2022-11-18 11:42:31,8 μg/m³
2022-11-18 11:47:31,6 μg/m³
2022-11-18 11:52:31,7 μg/m³
2022-11-18 11:57:32,8 μg/m³
2022-11-18 12:02:23,8 μg/m³
2022-11-18 12:07:23,8 μg/m³
2022-11-18 12:12:23,4 μg/m³
2022-11-18 12:17:23,6 μg/m³
2022-11-18 12:22:23,6 μg/m³
2022-11-18 12:27:24,5 μg/m³
2022-11-18 12:32:24,5 μg/m³
2022-11-18 12:37:24,7 μg/m³
2022-11-18 12:42:24,7 μg/m³
2022-11-18 12:47:24,7 μg/m³
2022-11-18 12:52:24,5 μg/m³
2022-11-18 12:57:24,7 μg/m³
2022-11-18 13:02:25,7 μg/m³
2022-11-18 13:07:25,9 μg/m³
2022-11-18 13:12:25,8 μg/m³
2022-11-18 13:17:25,9 μg/m³
2022-11-18 13:22:25,8 μg/m³
2022-11-18 13:27:26,12 μg/m³
2022-11-18 13:32:26,15 μg/m³
2022-11-18 13:37:26,14 μg/m³
2022-11-18 13:42:26,14 μg/m³
2022-11-18 13:47:26,14 μg/m³
2022-11-18 13:52:27,15 μg/m³
2022-11-18 13:57:27,16 μg/m³
2022-11-18 14:02:27,15 μg/m³
2022-11-18 14:07:27,15 μg/m³
2022-11-18 14:12:27,12 μg/m³
2022-11-18 14:17:27,13 μg/m³
2022-11-18 14:22:27,10 μg/m³
2022-11-18 14:27:28,11 μg/m³
2022-11-18 14:32:28,14 μg/m³
2022-11-18 14:37:28,15 μg/m³
2022-11-18 14:42:28,14 μg/m³
2022-11-18 14:47:29,16 μg/m³
2022-11-18 14:52:29,13 μg/m³
2022-11-18 14:57:29,12 μg/m³
2022-11-18 15:02:29,14 μg/m³
2022-11-18 15:07:29,11 μg/m³
2022-11-18 15:12:29,12 μg/m³
2022-11-18 15:17:30,15 μg/m³
2022-11-18 15:22:30,17 μg/m³
2022-11-18 15:27:30,15 μg/m³
2022-11-18 15:32:30,13 μg/m³
2022-11-18 15:37:30,14 μg/m³
2022-11-18 15:42:31,12 μg/m³
2022-11-18 15:47:31,13 μg/m³
2022-11-18 15:52:31,11 μg/m³
2022-11-18 15:57:31,14 μg/m³
2022-11-18 16:02:24,14 μg/m³
2022-11-18 16:07:24,14 μg/m³
2022-11-18 16:12:24,15 μg/m³
2022-11-18 16:17:24,14 μg/m³
2022-11-18 16:22:25,14 μg/m³
2022-11-18 16:27:25,13 μg/m³
2022-11-18 16:32:25,14 μg/m³
2022-11-18 16:37:25,15 μg/m³
2022-11-18 16:42:25,14 μg/m³
2022-11-18 16:47:25,13 μg/m³
2022-11-18 16:52:25,11 μg/m³
2022-11-18 16:57:26,12 μg/m³
2022-11-18 17:02:26,12 μg/m³
2022-11-18 17:07:26,12 μg/m³
2022-11-18 17:12:26,13 μg/m³
2022-11-18 17:17:26,13 μg/m³
2022-11-18 17:22:26,12 μg/m³
2022-11-18 17:27:27,10 μg/m³
2022-11-18 17:32:27,12 μg/m³
2022-11-18 17:37:27,13 μg/m³
2022-11-18 17:42:27,12 μg/m³
2022-11-18 17:47:27,11 μg/m³
2022-11-18 17:52:27,12 μg/m³
2022-11-18 17:57:28,11 μg/m³
2022-11-18 18:02:24,13 μg/m³
2022-11-18 18:07:24,13 μg/m³
2022-11-18 18:12:24,12 μg/m³
2022-11-18 18:17:24,15 μg/m³
2022-11-18 18:22:24,15 μg/m³
2022-11-18 18:27:24,16 μg/m³
2022-11-18 18:32:25,16 μg/m³
2022-11-18 18:37:25,14 μg/m³
2022-11-18 18:42:25,14 μg/m³
2022-11-18 18:47:25,14 μg/m³
2022-11-18 18:52:25,13 μg/m³
2022-11-18 18:57:25,14 μg/m³
2022-11-18 19:02:26,15 μg/m³
2022-11-18 19:07:26,15 μg/m³
2022-11-18 19:12:26,16 μg/m³
2022-11-18 19:17:26,14 μg/m³
2022-11-18 19:22:27,18 μg/m³
2022-11-18 19:27:27,18 μg/m³
2022-11-18 19:32:27,13 μg/m³
2022-11-18 19:37:27,16 μg/m³
2022-11-18 19:42:27,13 μg/m³
2022-11-18 19:47:27,13 μg/m³
2022-11-18 19:52:28,13 μg/m³
2022-11-18 19:57:28,12 μg/m³
2022-11-18 20:02:24,10 μg/m³
2022-11-18 20:07:24,10 μg/m³
2022-11-18 20:12:25,11 μg/m³
2022-11-18 20:17:25,12 μg/m³
2022-11-18 20:22:25,12 μg/m³
2022-11-18 20:27:25,12 μg/m³
2022-11-18 20:32:25,12 μg/m³
2022-11-18 20:37:25,12 μg/m³
2022-11-18 20:42:26,13 μg/m³
2022-11-18 20:47:26,11 μg/m³
2022-11-18 20:52:26,11 μg/m³
2022-11-18 20:57:26,10 μg/m³
2022-11-18 21:02:26,10 μg/m³
2022-11-18 21:07:27,10 μg/m³
2022-11-18 21:12:27,10 μg/m³
2022-11-18 21:17:27,10 μg/m³
2022-11-18 21:22:27,11 μg/m³
2022-11-18 21:27:27,11 μg/m³
2022-11-18 21:32:28,11 μg/m³
2022-11-18 21:37:28,13 μg/m³
2022-11-18 21:42:28,11 μg/m³
2022-11-18 21:47:28,13 μg/m³
2022-11-18 21:52:28,13 μg/m³
2022-11-18 21:57:29,11 μg/m³
2022-11-18 22:02:29,12 μg/m³
2022-11-18 22:07:29,14 μg/m³
2022-11-18 22:12:29,13 μg/m³
2022-11-18 22:17:29,13 μg/m³
2022-11-18 22:22:29,12 μg/m³
2022-11-18 22:27:29,12 μg/m³
2022-11-18 22:32:30,11 μg/m³
2022-11-18 22:37:30,12 μg/m³
2022-11-18 22:42:30,13 μg/m³
2022-11-18 22:47:30,13 μg/m³
2022-11-18 22:52:30,13 μg/m³
2022-11-18 22:57:30,12 μg/m³
2022-11-18 23:02:31,13 μg/m³
2022-11-18 23:07:31,11 μg/m³
2022-11-18 23:12:31,11 μg/m³
2022-11-18 23:17:31,9 μg/m³
2022-11-18 23:22:32,10 μg/m³
2022-11-18 23:27:32,10 μg/m³
2022-11-18 23:32:32,11 μg/m³
2022-11-18 23:37:32,10 μg/m³
2022-11-18 23:42:32,11 μg/m³
2022-11-18 23:47:32,13 μg/m³
2022-11-18 23:52:33,14 μg/m³
2022-11-18 23:57:33,13 μg/m³
2022-11-19 00:02:23,13 μg/m³
2022-11-19 00:07:23,14 μg/m³
2022-11-19 00:12:23,17 μg/m³
2022-11-19 00:17:23,14 μg/m³
2022-11-19 00:22:23,12 μg/m³
2022-11-19 00:27:24,12 μg/m³
2022-11-19 00:32:24,11 μg/m³
2022-11-19 00:37:24,13 μg/m³
2022-11-19 00:42:24,11 μg/m³
2022-11-19 00:47:24,14 μg/m³
2022-11-19 00:52:24,15 μg/m³
2022-11-19 00:57:25,13 μg/m³
2022-11-19 01:02:25,13 μg/m³
2022-11-19 01:07:25,13 μg/m³
2022-11-19 01:12:25,13 μg/m³
2022-11-19 01:17:25,11 μg/m³
2022-11-19 01:22:26,11 μg/m³
2022-11-19 01:27:26,10 μg/m³
2022-11-19 01:32:26,11 μg/m³
2022-11-19 01:37:26,10 μg/m³
2022-11-19 01:42:26,11 μg/m³
2022-11-19 01:47:26,10 μg/m³
2022-11-19 01:52:27,12 μg/m³
2022-11-19 01:57:27,11 μg/m³
2022-11-19 02:02:27,12 μg/m³
2022-11-19 02:07:27,11 μg/m³
2022-11-19 02:12:27,11 μg/m³
2022-11-19 02:17:27,10 μg/m³
2022-11-19 02:22:28,11 μg/m³
2022-11-19 02:27:28,9 μg/m³
2022-11-19 02:32:28,10 μg/m³
2022-11-19 02:37:28,10 μg/m³
2022-11-19 02:42:28,11 μg/m³
2022-11-19 02:47:29,11 μg/m³
2022-11-19 02:52:29,11 μg/m³
2022-11-19 02:57:29,11 μg/m³
2022-11-19 03:02:29,6 μg/m³
2022-11-19 03:07:29,6 μg/m³
2022-11-19 03:12:30,5 μg/m³
2022-11-19 03:17:30,4 μg/m³
2022-11-19 03:22:30,3 μg/m³
2022-11-19 03:27:30,3 μg/m³
2022-11-19 03:32:30,2 μg/m³
2022-11-19 03:37:30,2 μg/m³
2022-11-19 03:42:30,2 μg/m³
2022-11-19 03:47:31,4 μg/m³
2022-11-19 03:52:31,4 μg/m³
2022-11-19 03:57:31,6 μg/m³
2022-11-19 04:02:23,7 μg/m³
2022-11-19 04:07:23,6 μg/m³
2022-11-19 04:12:23,7 μg/m³
2022-11-19 04:17:23,7 μg/m³
2022-11-19 04:22:24,6 μg/m³
2022-11-19 04:27:24,8 μg/m³
2022-11-19 04:32:24,6 μg/m³
2022-11-19 04:37:24,6 μg/m³
2022-11-19 04:42:24,6 μg/m³
2022-11-19 04:47:25,6 μg/m³
2022-11-19 04:52:25,6 μg/m³
2022-11-19 04:57:25,5 μg/m³
2022-11-19 05:02:25,5 μg/m³
2022-11-19 05:07:25,4 μg/m³
2022-11-19 05:12:25,4 μg/m³
2022-11-19 05:17:26,3 μg/m³
2022-11-19 05:22:26,3 μg/m³
2022-11-19 05:27:26,2 μg/m³
2022-11-19 05:32:26,2 μg/m³
2022-11-19 05:37:26,2 μg/m³
2022-11-19 05:42:27,2 μg/m³
2022-11-19 05:47:27,2 μg/m³
2022-11-19 05:52:27,2 μg/m³
2022-11-19 05:57:27,3 μg/m³
2022-11-19 06:02:27,5 μg/m³
2022-11-19 06:07:27,4 μg/m³
2022-11-19 06:12:28,5 μg/m³
2022-11-19 06:17:28,5 μg/m³
2022-11-19 06:22:28,5 μg/m³
2022-11-19 06:27:28,6 μg/m³
2022-11-19 06:32:28,7 μg/m³
2022-11-19 06:37:29,5 μg/m³
2022-11-19 06:42:29,5 μg/m³
2022-11-19 06:47:29,5 μg/m³
2022-11-19 06:52:29,6 μg/m³
2022-11-19 06:57:29,7 μg/m³
2022-11-19 07:02:29,6 μg/m³
2022-11-19 07:07:29,6 μg/m³
2022-11-19 07:12:30,4 μg/m³
2022-11-19 07:17:30,6 μg/m³
2022-11-19 07:22:30,4 μg/m³
2022-11-19 07:27:30,5 μg/m³
2022-11-19 07:32:30,4 μg/m³
2022-11-19 07:37:31,3 μg/m³
2022-11-19 07:42:31,4 μg/m³
2022-11-19 07:47:31,4 μg/m³
2022-11-19 07:52:31,4 μg/m³
2022-11-19 07:57:31,5 μg/m³
2022-11-19 08:02:23,4 μg/m³
2022-11-19 08:07:23,5 μg/m³
2022-11-19 08:12:23,5 μg/m³
2022-11-19 08:17:24,3 μg/m³
2022-11-19 08:22:24,3 μg/m³
2022-11-19 08:27:24,3 μg/m³
2022-11-19 08:32:24,4 μg/m³
2022-11-19 08:37:24,4 μg/m³
2022-11-19 08:42:24,5 μg/m³
2022-11-19 08:47:25,4 μg/m³
2022-11-19 08:52:25,4 μg/m³
2022-11-19 08:57:25,6 μg/m³
2022-11-19 09:02:25,4 μg/m³
2022-11-19 09:07:25,5 μg/m³
2022-11-19 09:12:25,4 μg/m³
2022-11-19 09:17:25,4 μg/m³
2022-11-19 09:22:26,4 μg/m³
2022-11-19 09:27:26,4 μg/m³
2022-11-19 09:32:26,2 μg/m³
2022-11-19 09:37:26,3 μg/m³
2022-11-19 09:42:26,3 μg/m³
2022-11-19 09:47:27,4 μg/m³
2022-11-19 09:52:27,5 μg/m³
2022-11-19 09:57:27,4 μg/m³
2022-11-19 10:02:27,5 μg/m³
2022-11-19 10:07:27,5 μg/m³
2022-11-19 10:12:27,5 μg/m³
2022-11-19 10:17:28,4 μg/m³
2022-11-19 10:22:28,5 μg/m³
2022-11-19 10:27:28,7 μg/m³
2022-11-19 10:32:28,5 μg/m³
2022-11-19 10:37:28,6 μg/m³
2022-11-19 10:42:29,6 μg/m³
2022-11-19 10:47:29,6 μg/m³
2022-11-19 10:52:29,9 μg/m³
2022-11-19 10:57:29,6 μg/m³
2022-11-19 11:02:29,6 μg/m³
2022-11-19 11:07:29,7 μg/m³
2022-11-19 11:12:29,7 μg/m³
2022-11-19 11:17:29,10 μg/m³
2022-11-19 11:22:30,6 μg/m³
2022-11-19 11:27:30,7 μg/m³
2022-11-19 11:32:30,6 μg/m³
2022-11-19 11:37:30,4 μg/m³
2022-11-19 11:42:30,5 μg/m³
2022-11-19 11:47:30,6 μg/m³
2022-11-19 11:52:30,7 μg/m³
2022-11-19 11:57:31,7 μg/m³
2022-11-19 12:02:23,7 μg/m³
2022-11-19 12:07:23,7 μg/m³
2022-11-19 12:12:23,7 μg/m³
2022-11-19 12:17:23,7 μg/m³
